ts_code,symbol,name,area,industry,market,list_date
600589.SH,600589.0,大位科技,广东,软件服务,主板,20010612
600590.SH,600590.0,泰豪科技,江西,通信设备,主板,20020703
600592.SH,600592.0,龙溪股份,福建,机械基件,主板,20020805
600593.SH,600593.0,大连圣亚,辽宁,旅游景点,主板,20020711
600594.SH,600594.0,益佰制药,贵州,中成药,主板,20040323
600595.SH,600595.0,中孚实业,河南,铝,主板,20020626
600596.SH,600596.0,新安股份,浙江,化工原料,主板,20010906
600597.SH,600597.0,光明乳业,上海,乳制品,主板,20020828
600598.SH,600598.0,北大荒,黑龙江,种植业,主板,20020329
600600.SH,600600.0,青岛啤酒,山东,啤酒,主板,19930827
600601.SH,600601.0,方正科技,上海,元器件,主板,19901219
600602.SH,600602.0,云赛智联,上海,软件服务,主板,19901219
600603.SH,600603.0,广汇物流,四川,仓储物流,主板,19920113
600604.SH,600604.0,市北高新,上海,园区开发,主板,19920327
600605.SH,600605.0,汇通能源,上海,房产服务,主板,19920327
600606.SH,600606.0,绿地控股,上海,全国地产,主板,19920327
600609.SH,600609.0,金杯汽车,辽宁,汽车配件,主板,19920724
600610.SH,600610.0,中毅达,贵州,化工原料,主板,19920805
600611.SH,600611.0,大众交通,上海,公共交通,主板,19920807
600612.SH,600612.0,老凤祥,上海,服饰,主板,19920814
600613.SH,600613.0,神奇制药,上海,中成药,主板,19920820
600615.SH,600615.0,鑫源智造,重庆,铝,主板,19920910
600616.SH,600616.0,金枫酒业,上海,红黄酒,主板,19920929
600617.SH,600617.0,国新能源,山西,供气供热,主板,19921013
600618.SH,600618.0,氯碱化工,上海,化工原料,主板,19921113
600619.SH,600619.0,海立股份,上海,家用电器,主板,19921116
600620.SH,600620.0,天宸股份,上海,综合类,主板,19921117
600621.SH,600621.0,华鑫股份,上海,证券,主板,19921202
600622.SH,600622.0,光大嘉宝,上海,区域地产,主板,19921203
600623.SH,600623.0,华谊集团,上海,化工原料,主板,19921204
600624.SH,600624.0,ST复华,上海,化学制药,主板,19930105
600626.SH,600626.0,申达股份,上海,汽车配件,主板,19930107
600628.SH,600628.0,新世界,上海,百货,主板,19930119
600629.SH,600629.0,华建集团,上海,建筑工程,主板,19930209
600630.SH,600630.0,龙头股份,上海,服饰,主板,19930209
600633.SH,600633.0,浙数文化,浙江,互联网,主板,19930304
600635.SH,600635.0,大众公用,上海,供气供热,主板,19930304
600637.SH,600637.0,东方明珠,上海,影视音像,主板,19930316
600638.SH,600638.0,新黄浦,上海,区域地产,主板,19930326
600639.SH,600639.0,浦东金桥,上海,园区开发,主板,19930326
600640.SH,600640.0,国脉文化,上海,影视音像,主板,19930407
600641.SH,600641.0,先导基电,上海,半导体,主板,19930407
600642.SH,600642.0,申能股份,上海,火力发电,主板,19930416
600643.SH,600643.0,爱建集团,上海,多元金融,主板,19930426
600644.SH,600644.0,乐山电力,四川,水力发电,主板,19930426
600645.SH,600645.0,中源协和,天津,医疗保健,主板,19930504
600648.SH,600648.0,外高桥,上海,园区开发,主板,19930504
600649.SH,600649.0,城投控股,上海,区域地产,主板,19930518
600650.SH,600650.0,锦江在线,上海,公共交通,主板,19930607
600651.SH,600651.0,飞乐音响,上海,电器仪表,主板,19901219
600653.SH,600653.0,申华控股,辽宁,汽车服务,主板,19901219
600654.SH,600654.0,中安科,湖北,仓储物流,主板,19901219
600655.SH,600655.0,豫园股份,上海,百货,主板,19920902
600657.SH,600657.0,信达地产,北京,全国地产,主板,19930524
600658.SH,600658.0,电子城,北京,园区开发,主板,19930524
600660.SH,600660.0,福耀玻璃,福建,汽车配件,主板,19930610
600661.SH,600661.0,昂立教育,上海,文教休闲,主板,19930614
600662.SH,600662.0,外服控股,上海,文教休闲,主板,19930614
600663.SH,600663.0,陆家嘴,上海,园区开发,主板,19930628
600664.SH,600664.0,哈药股份,黑龙江,化学制药,主板,19930629
600665.SH,600665.0,天地源,陕西,全国地产,主板,19930709
600666.SH,600666.0,奥瑞德,黑龙江,元器件,主板,19930712
600667.SH,600667.0,太极实业,江苏,半导体,主板,19930728
600668.SH,600668.0,尖峰集团,浙江,水泥,主板,19930728
600671.SH,600671.0,天目药业,浙江,中成药,主板,19930823
600673.SH,600673.0,东阳光,广东,综合类,主板,19930917
600674.SH,600674.0,川投能源,四川,水力发电,主板,19930924
600675.SH,600675.0,中华企业,上海,区域地产,主板,19930924
600676.SH,600676.0,交运股份,上海,汽车配件,主板,19930928
600678.SH,600678.0,ST金顶,四川,水泥,主板,19931008
600679.SH,600679.0,上海凤凰,上海,文教休闲,主板,19931008
600681.SH,600681.0,百川能源,湖北,供气供热,主板,19931018
600682.SH,600682.0,南京新百,江苏,综合类,主板,19931018
600683.SH,600683.0,京投发展,北京,区域地产,主板,19931025
600684.SH,600684.0,珠江股份,广东,区域地产,主板,19931028
600685.SH,600685.0,中船防务,广东,船舶,主板,19931028
600686.SH,600686.0,金龙汽车,福建,汽车整车,主板,19931108
600688.SH,600688.0,上海石化,上海,石油加工,主板,19931108
600689.SH,600689.0,上海三毛,上海,综合类,主板,19931108
600690.SH,600690.0,海尔智家,山东,家用电器,主板,19931119
600691.SH,600691.0,潞化科技,山西,农药化肥,主板,19931119
600692.SH,600692.0,亚通股份,上海,区域地产,主板,19931119
600693.SH,600693.0,东百集团,福建,百货,主板,19931122
600694.SH,600694.0,大商股份,辽宁,百货,主板,19931122
600697.SH,600697.0,欧亚集团,吉林,百货,主板,19931206
600698.SH,600698.0,湖南天雁,湖南,汽车配件,主板,19931206
600699.SH,600699.0,均胜电子,浙江,汽车配件,主板,19931206
600702.SH,600702.0,舍得酒业,四川,白酒,主板,19960524
600703.SH,600703.0,三安光电,湖北,半导体,主板,19960528
600704.SH,600704.0,物产中大,浙江,仓储物流,主板,19960606
600706.SH,600706.0,曲江文旅,陕西,旅游景点,主板,19960516
600707.SH,600707.0,彩虹股份,陕西,元器件,主板,19960520
600708.SH,600708.0,光明地产,上海,全国地产,主板,19960606
600710.SH,600710.0,苏美达,江苏,商贸代理,主板,19960701
600711.SH,600711.0,盛屯矿业,福建,小金属,主板,19960531
600712.SH,600712.0,南宁百货,广西,百货,主板,19960626
600713.SH,600713.0,南京医药,江苏,医药商业,主板,19960701
600714.SH,600714.0,金瑞矿业,青海,化工原料,主板,19960606
600715.SH,600715.0,文投控股,北京,影视音像,主板,19960701
600716.SH,600716.0,凤凰股份,江苏,区域地产,主板,19960702
600717.SH,600717.0,天津港,天津,港口,主板,19960614
600718.SH,600718.0,东软集团,辽宁,软件服务,主板,19960618
600719.SH,600719.0,大连热电,辽宁,供气供热,主板,19960716
600720.SH,600720.0,中交设计,甘肃,建筑工程,主板,19960716
600721.SH,600721.0,百花医药,新疆,生物制药,主板,19960626
600722.SH,600722.0,金牛化工,河北,化工原料,主板,19960626
600724.SH,600724.0,宁波富达,浙江,综合类,主板,19960716
600725.SH,600725.0,云维股份,云南,商贸代理,主板,19960702
600726.SH,600726.0,华电能源,黑龙江,火力发电,主板,19960701
600727.SH,600727.0,鲁北化工,山东,化工原料,主板,19960702
600728.SH,600728.0,佳都科技,广东,软件服务,主板,19960716
600729.SH,600729.0,重百集团,重庆,百货,主板,19960702
600730.SH,600730.0,*ST高科,北京,文教休闲,主板,19960726
600731.SH,600731.0,湖南海利,湖南,农药化肥,主板,19960802
600732.SH,600732.0,爱旭股份,上海,电气设备,主板,19960816
600733.SH,600733.0,北汽蓝谷,北京,汽车整车,主板,19960816
600734.SH,600734.0,*ST实达,福建,软件服务,主板,19960808
600735.SH,600735.0,ST新华锦,山东,服饰,主板,19960726
600736.SH,600736.0,苏州高新,江苏,园区开发,主板,19960815
600737.SH,600737.0,中粮糖业,新疆,食品,主板,19960731
600738.SH,600738.0,丽尚国潮,甘肃,百货,主板,19960802
600739.SH,600739.0,辽宁成大,辽宁,生物制药,主板,19960819
600740.SH,600740.0,山西焦化,山西,焦炭加工,主板,19960808
600741.SH,600741.0,华域汽车,上海,汽车配件,主板,19960826
600742.SH,600742.0,富维股份,吉林,汽车配件,主板,19960826
600743.SH,600743.0,华远控股,北京,区域地产,主板,19960909
600744.SH,600744.0,华银电力,湖南,火力发电,主板,19960905
600745.SH,600745.0,*ST闻泰,湖北,半导体,主板,19960828
600746.SH,600746.0,江苏索普,江苏,化工原料,主板,19960918
600748.SH,600748.0,上实发展,上海,全国地产,主板,19960925
600749.SH,600749.0,西藏旅游,西藏,旅游景点,主板,19961015
600750.SH,600750.0,华润江中,江西,中成药,主板,19960923
600751.SH,600751.0,海航科技,天津,水运,主板,19960909
600753.SH,600753.0,ST海钦,福建,商贸代理,主板,19960927
600754.SH,600754.0,锦江酒店,上海,酒店餐饮,主板,19961011
600755.SH,600755.0,厦门国贸,福建,仓储物流,主板,19961003
600756.SH,600756.0,浪潮软件,山东,软件服务,主板,19960923
600757.SH,600757.0,长江传媒,湖北,出版业,主板,19961003
600758.SH,600758.0,辽宁能源,辽宁,煤炭开采,主板,19961029
600759.SH,600759.0,ST洲际,海南,石油开采,主板,19961008
600760.SH,600760.0,中航沈飞,山东,航空,主板,19961011
600761.SH,600761.0,安徽合力,安徽,工程机械,主板,19961009
600763.SH,600763.0,通策医疗,浙江,医疗保健,主板,19961030
600764.SH,600764.0,中国海防,北京,船舶,主板,19961104
600765.SH,600765.0,中航重机,贵州,航空,主板,19961106
600768.SH,600768.0,宁波富邦,浙江,铝,主板,19961111
600769.SH,600769.0,祥龙电业,湖北,水务,主板,19961101
600770.SH,600770.0,综艺股份,江苏,综合类,主板,19961120
600771.SH,600771.0,广誉远,山西,中成药,主板,19961105
600773.SH,600773.0,西藏城投,西藏,区域地产,主板,19961108
600774.SH,600774.0,汉商集团,湖北,化学制药,主板,19961108
600775.SH,600775.0,南京熊猫,江苏,通信设备,主板,19961118
600776.SH,600776.0,东方通信,浙江,通信设备,主板,19961126
600777.SH,600777.0,新潮能源,山东,石油开采,主板,19961121
600778.SH,600778.0,友好集团,新疆,百货,主板,19961203
600779.SH,600779.0,水井坊,四川,白酒,主板,19961206
600780.SH,600780.0,通宝能源,山西,火力发电,主板,19961205
600782.SH,600782.0,新钢股份,江西,普钢,主板,19961225
600783.SH,600783.0,鲁信创投,山东,专用机械,主板,19961225
600784.SH,600784.0,鲁银投资,山东,综合类,主板,19961225
600785.SH,600785.0,新华百货,宁夏,百货,主板,19970108
600787.SH,600787.0,中储股份,天津,仓储物流,主板,19970121
600789.SH,600789.0,鲁抗医药,山东,化学制药,主板,19970226
600790.SH,600790.0,轻纺城,浙江,商品城,主板,19970228
600791.SH,600791.0,京能置业,北京,全国地产,主板,19970130
600792.SH,600792.0,云煤能源,云南,焦炭加工,主板,19970123
600793.SH,600793.0,宜宾纸业,四川,造纸,主板,19970220
600794.SH,600794.0,保税科技,江苏,仓储物流,主板,19970306
600795.SH,600795.0,国电电力,辽宁,火力发电,主板,19970318
600796.SH,600796.0,钱江生化,浙江,环境保护,主板,19970408
600797.SH,600797.0,浙大网新,浙江,软件服务,主板,19970418
600798.SH,600798.0,宁波海运,浙江,水运,主板,19970423
600800.SH,600800.0,渤海化学,天津,化工原料,主板,19931206
600801.SH,600801.0,华新建材,湖北,水泥,主板,19940103
600802.SH,600802.0,福建水泥,福建,水泥,主板,19940103
600803.SH,600803.0,新奥股份,河北,供气供热,主板,19940103
600805.SH,600805.0,悦达投资,江苏,综合类,主板,19940103
600807.SH,600807.0,济高发展,山东,医疗保健,主板,19940103
600808.SH,600808.0,马钢股份,安徽,普钢,主板,19940106
600809.SH,600809.0,山西汾酒,山西,白酒,主板,19940106
600810.SH,600810.0,神马股份,河南,化纤,主板,19940106
600812.SH,600812.0,华北制药,河北,化学制药,主板,19940114
600814.SH,600814.0,杭州解百,浙江,百货,主板,19940114
600815.SH,600815.0,厦工股份,福建,工程机械,主板,19940128
600816.SH,600816.0,建元信托,上海,多元金融,主板,19940128
600817.SH,600817.0,宇通重工,河南,专用机械,主板,19940128
600818.SH,600818.0,ST中路,上海,文教休闲,主板,19940128
600819.SH,600819.0,耀皮玻璃,上海,玻璃,主板,19940128
600820.SH,600820.0,隧道股份,上海,建筑工程,主板,19940128
600821.SH,600821.0,金开新能,天津,新型电力,主板,19940128
600822.SH,600822.0,上海物贸,上海,汽车服务,主板,19940204
600824.SH,600824.0,益民集团,上海,百货,主板,19940204
600825.SH,600825.0,新华传媒,上海,出版业,主板,19940204
600826.SH,600826.0,兰生股份,上海,文教休闲,主板,19940204
600827.SH,600827.0,百联股份,上海,超市连锁,主板,19940204
600828.SH,600828.0,茂业商业,四川,百货,主板,19940224
600829.SH,600829.0,人民同泰,黑龙江,医药商业,主板,19940224
600830.SH,600830.0,香溢融通,浙江,多元金融,主板,19940224
600831.SH,600831.0,广电网络,陕西,影视音像,主板,19940224
600833.SH,600833.0,第一医药,上海,医药商业,主板,19940224
600834.SH,600834.0,申通地铁,上海,公共交通,主板,19940224
600835.SH,600835.0,上海机电,上海,运输设备,主板,19940224
600838.SH,600838.0,上海九百,上海,百货,主板,19940224
600839.SH,600839.0,四川长虹,四川,家用电器,主板,19940311
600841.SH,600841.0,动力新科,上海,汽车配件,主板,19940311
600843.SH,600843.0,上工申贝,上海,纺织机械,主板,19940311
600844.SH,600844.0,金煤科技,内蒙,化工原料,主板,19940311
600845.SH,600845.0,宝信软件,上海,软件服务,主板,19940311
600846.SH,600846.0,同济科技,上海,建筑工程,主板,19940311
600847.SH,600847.0,万里股份,重庆,电气设备,主板,19940324
600848.SH,600848.0,上海临港,上海,园区开发,主板,19940324
600850.SH,600850.0,电科数字,上海,软件服务,主板,19940324
600851.SH,600851.0,海欣股份,上海,化学制药,主板,19940404
600853.SH,600853.0,龙建股份,黑龙江,建筑工程,主板,19940404
600854.SH,600854.0,春兰股份,江苏,家用电器,主板,19940425
600855.SH,600855.0,航天长峰,北京,专用机械,主板,19940425
600857.SH,600857.0,宁波中百,浙江,百货,主板,19940425
600858.SH,600858.0,银座股份,山东,百货,主板,19940506
600859.SH,600859.0,王府井,北京,百货,主板,19940506
600860.SH,600860.0,京城股份,北京,专用机械,主板,19940506
600861.SH,600861.0,北京人力,北京,文教休闲,主板,19940520
600862.SH,600862.0,中航高科,江苏,航空,主板,19940520
600863.SH,600863.0,华能蒙电,内蒙,火力发电,主板,19940520
600864.SH,600864.0,哈投股份,黑龙江,证券,主板,19940809
600865.SH,600865.0,百大集团,浙江,百货,主板,19940809
600866.SH,600866.0,星湖科技,广东,饲料,主板,19940818
600867.SH,600867.0,通化东宝,吉林,生物制药,主板,19940824
600868.SH,600868.0,梅雁吉祥,广东,水力发电,主板,19940912
600869.SH,600869.0,远东股份,青海,电气设备,主板,19950206
600871.SH,600871.0,石化油服,北京,石油开采,主板,19950411
600872.SH,600872.0,中炬高新,广东,食品,主板,19950124
600873.SH,600873.0,梅花生物,西藏,食品,主板,19950217
600874.SH,600874.0,创业环保,天津,环境保护,主板,19950630
600875.SH,600875.0,东方电气,四川,电气设备,主板,19951010
600876.SH,600876.0,凯盛新能,河南,玻璃,主板,19951031
600877.SH,600877.0,电科芯片,重庆,半导体,主板,19951013
600879.SH,600879.0,航天电子,湖北,航空,主板,19951115
600880.SH,600880.0,博瑞传播,四川,广告包装,主板,19951115
600881.SH,600881.0,亚泰集团,吉林,综合类,主板,19951115
600882.SH,600882.0,妙可蓝多,上海,乳制品,主板,19951206
600883.SH,600883.0,博闻科技,云南,种植业,主板,19951208
600884.SH,600884.0,杉杉股份,浙江,电气设备,主板,19960130
600885.SH,600885.0,宏发股份,湖北,电气设备,主板,19960205
600886.SH,600886.0,国投电力,北京,水力发电,主板,19960118
600887.SH,600887.0,伊利股份,内蒙,乳制品,主板,19960312
600888.SH,600888.0,新疆众和,新疆,铝,主板,19960215
600889.SH,600889.0,*ST京化,江苏,机械基件,主板,19960308
600892.SH,600892.0,大晟文化,深圳,互联网,主板,19960315
600893.SH,600893.0,航发动力,陕西,航空,主板,19960408
600894.SH,600894.0,广日股份,广东,运输设备,主板,19960328
600895.SH,600895.0,张江高科,上海,园区开发,主板,19960422
600897.SH,600897.0,厦门空港,福建,机场,主板,19960531
600900.SH,600900.0,长江电力,北京,水力发电,主板,20031118
600901.SH,600901.0,江苏金租,江苏,多元金融,主板,20180301
600903.SH,600903.0,贵州燃气,贵州,供气供热,主板,20171107
600905.SH,600905.0,三峡能源,北京,新型电力,主板,20210610
600906.SH,600906.0,财达证券,河北,证券,主板,20210507
600908.SH,600908.0,无锡银行,江苏,银行,主板,20160923
600909.SH,600909.0,华安证券,安徽,证券,主板,20161206
600916.SH,600916.0,中国黄金,北京,服饰,主板,20210205
600917.SH,600917.0,重庆燃气,重庆,供气供热,主板,20140930
600918.SH,600918.0,中泰证券,山东,证券,主板,20200603
600919.SH,600919.0,江苏银行,江苏,银行,主板,20160802
600925.SH,600925.0,苏能股份,江苏,煤炭开采,主板,20230329
600926.SH,600926.0,杭州银行,浙江,银行,主板,20161027
600927.SH,600927.0,永安期货,浙江,多元金融,主板,20211223
600928.SH,600928.0,西安银行,陕西,银行,主板,20190301
600929.SH,600929.0,雪天盐业,湖南,食品,主板,20180326
600930.SH,600930.0,华电新能,福建,新型电力,主板,20250716
600933.SH,600933.0,爱柯迪,浙江,汽车配件,主板,20171117
600935.SH,600935.0,华塑股份,安徽,化工原料,主板,20211126
600936.SH,600936.0,北投科技,广西,软件服务,主板,20160815
600938.SH,600938.0,中国海油,北京,石油开采,主板,20220421
600939.SH,600939.0,重庆建工,重庆,建筑工程,主板,20170221
600941.SH,600941.0,中国移动,北京,电信运营,主板,20220105
600955.SH,600955.0,维远股份,山东,化工原料,主板,20210915
600956.SH,600956.0,新天绿能,河北,供气供热,主板,20200629
600958.SH,600958.0,东方证券,上海,证券,主板,20150323
600959.SH,600959.0,江苏有线,江苏,影视音像,主板,20150428
600960.SH,600960.0,渤海汽车,山东,汽车配件,主板,20040407
600961.SH,600961.0,株冶集团,湖南,铅锌,主板,20040830
600962.SH,600962.0,国投中鲁,北京,软饮料,主板,20040622
600963.SH,600963.0,岳阳林纸,湖南,造纸,主板,20040525
600965.SH,600965.0,*ST福成,河北,农业综合,主板,20040713
600966.SH,600966.0,博汇纸业,山东,造纸,主板,20040608
600967.SH,600967.0,内蒙一机,内蒙,运输设备,主板,20040518
600968.SH,600968.0,海油发展,北京,石油开采,主板,20190626
600969.SH,600969.0,郴电国际,湖南,水力发电,主板,20040408
600970.SH,600970.0,中材国际,江苏,建筑工程,主板,20050412
600971.SH,600971.0,恒源煤电,安徽,煤炭开采,主板,20040817
600973.SH,600973.0,宝胜股份,江苏,电气设备,主板,20040802
600975.SH,600975.0,新五丰,湖南,农业综合,主板,20040609
600976.SH,600976.0,健民集团,湖北,中成药,主板,20040419
600977.SH,600977.0,中国电影,北京,影视音像,主板,20160809
600979.SH,600979.0,广安爱众,四川,水力发电,主板,20040906
600980.SH,600980.0,北矿科技,北京,专用机械,主板,20040512
600981.SH,600981.0,苏豪汇鸿,江苏,商贸代理,主板,20040630
600982.SH,600982.0,宁波能源,浙江,供气供热,主板,20040706
600983.SH,600983.0,惠而浦,安徽,家用电器,主板,20040727
600984.SH,600984.0,建设机械,陕西,工程机械,主板,20040707
600985.SH,600985.0,淮北矿业,安徽,煤炭开采,主板,20040428
600986.SH,600986.0,浙文互联,浙江,互联网,主板,20040426
600987.SH,600987.0,航民股份,浙江,纺织,主板,20040809
600988.SH,600988.0,赤峰黄金,内蒙,黄金,主板,20040414
600989.SH,600989.0,宝丰能源,宁夏,化工原料,主板,20190516
600990.SH,600990.0,四创电子,安徽,通信设备,主板,20040510
600992.SH,600992.0,贵绳股份,贵州,钢加工,主板,20040514
600993.SH,600993.0,马应龙,湖北,中成药,主板,20040517
600995.SH,600995.0,南网储能,云南,水力发电,主板,20040615
600996.SH,600996.0,贵广网络,贵州,影视音像,主板,20161226
600997.SH,600997.0,开滦股份,河北,焦炭加工,主板,20040602
600998.SH,600998.0,九州通,湖北,医药商业,主板,20101102
600999.SH,600999.0,招商证券,深圳,证券,主板,20091117
601000.SH,601000.0,唐山港,河北,港口,主板,20100705
601001.SH,601001.0,晋控煤业,山西,煤炭开采,主板,20060623
601002.SH,601002.0,晋亿实业,浙江,机械基件,主板,20070126
601003.SH,601003.0,柳钢股份,广西,普钢,主板,20070227
601005.SH,601005.0,重庆钢铁,重庆,普钢,主板,20070228
601006.SH,601006.0,大秦铁路,山西,铁路,主板,20060801
601007.SH,601007.0,金陵饭店,江苏,酒店餐饮,主板,20070406
601008.SH,601008.0,连云港,江苏,港口,主板,20070426
601009.SH,601009.0,南京银行,江苏,银行,主板,20070719
601010.SH,601010.0,ST文峰,江苏,百货,主板,20110603
601011.SH,601011.0,宝泰隆,黑龙江,焦炭加工,主板,20110309
601012.SH,601012.0,隆基绿能,陕西,电气设备,主板,20120411
601015.SH,601015.0,陕西黑猫,陕西,焦炭加工,主板,20141105
601016.SH,601016.0,节能风电,北京,新型电力,主板,20140929
601018.SH,601018.0,宁波港,浙江,港口,主板,20100928
601019.SH,601019.0,山东出版,山东,出版业,主板,20171122
601020.SH,601020.0,华钰矿业,西藏,铅锌,主板,20160316
601021.SH,601021.0,春秋航空,上海,空运,主板,20150121
601022.SH,601022.0,宁波远洋,浙江,水运,主板,20221208
601026.SH,601026.0,道生天合,上海,电气设备,主板,20251017
601033.SH,601033.0,永兴股份,广东,环境保护,主板,20240118
601038.SH,601038.0,一拖股份,河南,农用机械,主板,20120808
601058.SH,601058.0,赛轮轮胎,山东,汽车配件,主板,20110630
601059.SH,601059.0,信达证券,北京,证券,主板,20230201
601061.SH,601061.0,中信金属,北京,商贸代理,主板,20230410
601065.SH,601065.0,江盐集团,江西,化工原料,主板,20230410
601066.SH,601066.0,中信建投,北京,证券,主板,20180620
601068.SH,601068.0,中铝国际,北京,建筑工程,主板,20180831
601069.SH,601069.0,西部黄金,新疆,黄金,主板,20150122
601077.SH,601077.0,渝农商行,重庆,银行,主板,20191029
601083.SH,601083.0,锦江航运,上海,水运,主板,20231205
601086.SH,601086.0,国芳集团,甘肃,百货,主板,20170929
601088.SH,601088.0,中国神华,北京,煤炭开采,主板,20071009
601089.SH,601089.0,福元医药,北京,化学制药,主板,20220630
601096.SH,601096.0,宏盛华源,山东,钢加工,主板,20231222
601098.SH,601098.0,中南传媒,湖南,出版业,主板,20101028
601099.SH,601099.0,太平洋,云南,证券,主板,20071228
601100.SH,601100.0,恒立液压,江苏,工程机械,主板,20111028
601101.SH,601101.0,昊华能源,北京,煤炭开采,主板,20100331
601106.SH,601106.0,中国一重,黑龙江,工程机械,主板,20100209
601107.SH,601107.0,四川成渝,四川,路桥,主板,20090727
601108.SH,601108.0,财通证券,浙江,证券,主板,20171024
601111.SH,601111.0,中国国航,北京,空运,主板,20060818
601113.SH,601113.0,华鼎股份,浙江,化纤,主板,20110509
601116.SH,601116.0,三江购物,浙江,超市连锁,主板,20110302
601117.SH,601117.0,中国化学,北京,建筑工程,主板,20100107
601118.SH,601118.0,海南橡胶,海南,橡胶,主板,20110107
601121.SH,601121.0,宝地矿业,新疆,普钢,主板,20230310
601126.SH,601126.0,四方股份,北京,电气设备,主板,20101231
601127.SH,601127.0,赛力斯,重庆,汽车整车,主板,20160615
601128.SH,601128.0,常熟银行,江苏,银行,主板,20160930
601133.SH,601133.0,柏诚股份,江苏,建筑工程,主板,20230410
601136.SH,601136.0,首创证券,北京,证券,主板,20221222
601137.SH,601137.0,博威合金,浙江,小金属,主板,20110127
601138.SH,601138.0,工业富联,深圳,通信设备,主板,20180608
601139.SH,601139.0,深圳燃气,深圳,供气供热,主板,20091225
601155.SH,601155.0,新城控股,江苏,区域地产,主板,20151204
601156.SH,601156.0,东航物流,上海,仓储物流,主板,20210609
601158.SH,601158.0,重庆水务,重庆,水务,主板,20100329
601162.SH,601162.0,天风证券,湖北,证券,主板,20181019
601163.SH,601163.0,三角轮胎,山东,汽车配件,主板,20160909
601166.SH,601166.0,兴业银行,福建,银行,主板,20070205
601168.SH,601168.0,西部矿业,青海,铜,主板,20070712
601169.SH,601169.0,北京银行,北京,银行,主板,20070919
601177.SH,601177.0,杭齿前进,浙江,机械基件,主板,20101011
601179.SH,601179.0,中国西电,陕西,电气设备,主板,20100128
601186.SH,601186.0,中国铁建,北京,建筑工程,主板,20080310
601187.SH,601187.0,厦门银行,福建,银行,主板,20201027
601188.SH,601188.0,龙江交通,黑龙江,路桥,主板,20100319
601198.SH,601198.0,东兴证券,北京,证券,主板,20150226
601199.SH,601199.0,江南水务,江苏,水务,主板,20110317
601200.SH,601200.0,上海环境,上海,环境保护,主板,20170331
601208.SH,601208.0,东材科技,四川,化工原料,主板,20110520
601211.SH,601211.0,国泰海通,上海,证券,主板,20150626
601212.SH,601212.0,白银有色,甘肃,铜,主板,20170215
601216.SH,601216.0,君正集团,内蒙,化工原料,主板,20110222
601218.SH,601218.0,吉鑫科技,江苏,电气设备,主板,20110506
601222.SH,601222.0,林洋能源,江苏,新型电力,主板,20110808
601225.SH,601225.0,陕西煤业,陕西,煤炭开采,主板,20140128
601226.SH,601226.0,华电科工,北京,建筑工程,主板,20141211
601228.SH,601228.0,广州港,广东,港口,主板,20170329
601229.SH,601229.0,上海银行,上海,银行,主板,20161116
601231.SH,601231.0,环旭电子,上海,元器件,主板,20120220
601233.SH,601233.0,桐昆股份,浙江,化纤,主板,20110518
601236.SH,601236.0,红塔证券,云南,证券,主板,20190705
601238.SH,601238.0,广汽集团,广东,汽车整车,主板,20120329
601279.SH,601279.0,英利汽车,吉林,汽车配件,主板,20210415
601288.SH,601288.0,农业银行,北京,银行,主板,20100715
601298.SH,601298.0,青岛港,山东,港口,主板,20190121
601311.SH,601311.0,骆驼股份,湖北,电气设备,主板,20110602
601318.SH,601318.0,中国平安,深圳,保险,主板,20070301
601319.SH,601319.0,中国人保,北京,保险,主板,20181116
601326.SH,601326.0,秦港股份,河北,港口,主板,20170816
601328.SH,601328.0,交通银行,上海,银行,主板,20070515
601330.SH,601330.0,绿色动力,深圳,环境保护,主板,20180611
601333.SH,601333.0,广深铁路,深圳,铁路,主板,20061222
601336.SH,601336.0,新华保险,北京,保险,主板,20111216
601339.SH,601339.0,百隆东方,浙江,纺织,主板,20120612
601360.SH,601360.0,三六零,天津,互联网,主板,20120116
601366.SH,601366.0,利群股份,山东,百货,主板,20170412
601368.SH,601368.0,绿城水务,广西,水务,主板,20150612
601369.SH,601369.0,陕鼓动力,陕西,机械基件,主板,20100428
601375.SH,601375.0,中原证券,河南,证券,主板,20170103
601377.SH,601377.0,兴业证券,福建,证券,主板,20101013
601388.SH,601388.0,怡球资源,江苏,铝,主板,20120423
601390.SH,601390.0,中国中铁,北京,建筑工程,主板,20071203
601398.SH,601398.0,工商银行,北京,银行,主板,20061027
601399.SH,601399.0,国机重装,四川,工程机械,主板,20200608
601456.SH,601456.0,国联民生,江苏,证券,主板,20200731
601500.SH,601500.0,通用股份,江苏,汽车配件,主板,20160919
601512.SH,601512.0,中新集团,江苏,园区开发,主板,20191220
601515.SH,601515.0,衢州东峰,浙江,广告包装,主板,20120216
601518.SH,601518.0,吉林高速,吉林,路桥,主板,20100319
601519.SH,601519.0,大智慧,上海,软件服务,主板,20110128
601528.SH,601528.0,瑞丰银行,浙江,银行,主板,20210625
601555.SH,601555.0,东吴证券,江苏,证券,主板,20111212
601566.SH,601566.0,九牧王,福建,服饰,主板,20110530
601567.SH,601567.0,三星电气,浙江,电气设备,主板,20110615
601568.SH,601568.0,北元化工,陕西,化工原料,主板,20201020
601577.SH,601577.0,长沙银行,湖南,银行,主板,20180926
601579.SH,601579.0,会稽山,浙江,红黄酒,主板,20140825
601588.SH,601588.0,北辰实业,北京,区域地产,主板,20061016
601595.SH,601595.0,上海电影,上海,影视音像,主板,20160817
